scorer,DLC_resnet50_haradaFeb15shuffle1_50000,DLC_resnet50_haradaFeb15shuffle1_50000,DLC_resnet50_haradaFeb15shuffle1_50000
bodyparts,Head,Head,Head
coords,x,y,likelihood
0,737.214599609375,210.70994567871094,0.9996825456619263
1,737.2274169921875,210.7246856689453,0.9996832609176636
2,737.2261962890625,210.724609375,0.9996829032897949
3,737.2256469726562,210.7259521484375,0.9996829032897949
4,737.228759765625,210.725341796875,0.9996833801269531
5,687.8525390625,212.72633361816406,0.9993883371353149
6,678.2900390625,212.21487426757812,0.9995759129524231
7,667.9451293945312,211.07395935058594,0.9991983771324158
8,657.4407348632812,212.64926147460938,0.9995773434638977
9,648.4619140625,214.0293426513672,0.9980427026748657
10,636.3146362304688,213.06590270996094,0.99894779920578
11,625.3157958984375,212.03338623046875,0.9996943473815918
12,616.78515625,213.8519287109375,0.9984384179115295
13,604.7681274414062,214.7605743408203,0.9977310299873352
14,595.9776000976562,215.20750427246094,0.9994910955429077
15,586.7540283203125,214.20521545410156,0.9990624785423279
16,578.0277709960938,213.87208557128906,0.9996926784515381
17,570.7517700195312,213.9999542236328,0.9992203712463379
18,564.4352416992188,214.04806518554688,0.9997100234031677
19,558.8187255859375,213.5911407470703,0.9990848302841187
20,554.5686645507812,213.857421875,0.9993230104446411
21,547.5449829101562,215.1131591796875,0.9995966553688049
22,537.6734008789062,217.53201293945312,0.9955551028251648
23,526.3840942382812,215.21841430664062,0.9982495903968811
24,515.5215454101562,215.24537658691406,0.9995586276054382
25,505.8708801269531,216.3197021484375,0.9979100823402405
26,496.55322265625,215.19302368164062,0.999212384223938
27,489.8052673339844,214.54786682128906,0.9989919066429138
28,482.1358337402344,215.71475219726562,0.9994106292724609
29,475.30145263671875,219.6112518310547,0.9946882724761963
30,467.3146667480469,221.31442260742188,0.9989848732948303
31,459.837158203125,220.3497314453125,0.9949583411216736
32,453.3656005859375,217.2685546875,0.9986660480499268
33,447.6815185546875,215.23196411132812,0.9990103244781494
34,444.9061279296875,216.1046142578125,0.9981947541236877
35,444.5609130859375,216.34059143066406,0.9980216026306152
36,445.0379943847656,220.1605224609375,0.995832622051239
37,443.75164794921875,221.14508056640625,0.9963290095329285
38,439.54119873046875,216.62632751464844,0.9983065128326416
39,421.7576599121094,224.3042755126953,0.9992377758026123
40,407.0946044921875,217.33546447753906,0.9974973797798157
41,394.5977478027344,224.6402130126953,0.9987479448318481
42,386.7550964355469,221.61907958984375,0.9984657764434814
43,380.02947998046875,220.9500274658203,0.9967344403266907
44,371.8928527832031,223.2821502685547,0.999186098575592
45,366.836181640625,221.7068634033203,0.9981539845466614
46,359.95758056640625,222.69821166992188,0.997223973274231
47,337.9896545410156,221.71685791015625,0.9984989166259766
48,333.58697509765625,222.0538787841797,0.9979484677314758
49,329.24481201171875,223.8461151123047,0.996817946434021
50,329.0365905761719,225.77395629882812,0.997631311416626
51,340.1770324707031,229.2724609375,0.9633303880691528
52,367.7347717285156,220.3229522705078,0.9983788728713989
53,360.6509704589844,220.47332763671875,0.9971027970314026
54,377.9075012207031,222.9337158203125,0.9972414970397949
55,395.77056884765625,219.81295776367188,0.9945712685585022
