scorer,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000
bodyparts,head,head,head
coords,x,y,likelihood
0,1051.729248046875,217.1816864013672,0.9930470585823059
1,1051.729248046875,217.1816864013672,0.9930470585823059
2,1051.561767578125,217.53604125976562,0.9923513531684875
3,1051.64599609375,217.49951171875,0.9925461411476135
4,2.990363597869873,-4.360172271728516,0.00012700777733698487
5,2.990363597869873,-4.360172271728516,0.00012700777733698487
6,2.990363597869873,-4.360172271728516,0.00012700777733698487
7,1051.561767578125,217.53604125976562,0.9923513531684875
8,1051.64599609375,217.49951171875,0.9925461411476135
9,2.990363597869873,-4.360172271728516,0.00012700777733698487
10,2.990363597869873,-4.360172271728516,0.00012700777733698487
11,2.990363597869873,-4.360172271728516,0.00012700777733698487
12,1051.561767578125,217.53604125976562,0.9923513531684875
13,1051.64599609375,217.49951171875,0.9925461411476135
14,2.990363597869873,-4.360172271728516,0.00012700777733698487
15,2.990363597869873,-4.360172271728516,0.00012700777733698487
16,2.990363597869873,-4.360172271728516,0.00012700777733698487
17,1051.561767578125,217.53604125976562,0.9923513531684875
18,1051.64599609375,217.49951171875,0.9925461411476135
19,2.990363597869873,-4.360172271728516,0.00012700777733698487
20,2.990363597869873,-4.360172271728516,0.00012700777733698487
21,2.990363597869873,-4.360172271728516,0.00012700777733698487
22,1051.561767578125,217.53604125976562,0.9923513531684875
23,1051.64599609375,217.49951171875,0.9925461411476135
24,2.990363597869873,-4.360172271728516,0.00012700777733698487
25,2.990363597869873,-4.360172271728516,0.00012700777733698487
26,2.990363597869873,-4.360172271728516,0.00012700777733698487
27,1051.561767578125,217.53604125976562,0.9923513531684875
28,1051.64599609375,217.49951171875,0.9925461411476135
29,2.990363597869873,-4.360172271728516,0.00012700777733698487
30,1051.31591796875,217.6588134765625,0.9915887713432312
31,1051.3382568359375,217.5826416015625,0.9918980598449707
32,1051.50048828125,217.3640899658203,0.9926390647888184
33,1051.501953125,217.47116088867188,0.9926630258560181
34,1051.51025390625,217.5352325439453,0.9925536513328552
35,1051.4857177734375,217.5557403564453,0.9924837946891785
36,1051.50634765625,217.48519897460938,0.9926548004150391
37,1051.50048828125,217.4910430908203,0.9926215410232544
38,1051.496337890625,217.46279907226562,0.9925968647003174
39,1051.53125,217.41371154785156,0.9928179979324341
40,1051.6134033203125,217.34507751464844,0.9931608438491821
41,1051.5791015625,217.376708984375,0.9930765628814697
42,1051.5535888671875,217.3816680908203,0.9930137991905212
43,1051.5823974609375,217.30828857421875,0.9932354092597961
44,1051.519775390625,217.2639923095703,0.9934021830558777
45,1051.525390625,217.26914978027344,0.9934048056602478
46,1051.497802734375,217.28477478027344,0.9933406710624695
47,1051.4593505859375,217.32656860351562,0.9932637214660645
48,1051.5731201171875,217.28086853027344,0.993350088596344
49,1051.602783203125,217.26806640625,0.993354320526123
50,1051.59326171875,217.25924682617188,0.9933801889419556
51,1051.6595458984375,217.195068359375,0.9935550093650818
52,1051.7176513671875,217.1254425048828,0.9936823844909668
53,1051.7613525390625,217.2456817626953,0.9935083389282227
