scorer,DLC_resnet50_haradaFeb15shuffle1_50000,DLC_resnet50_haradaFeb15shuffle1_50000,DLC_resnet50_haradaFeb15shuffle1_50000
bodyparts,Head,Head,Head
coords,x,y,likelihood
0,581.5369262695312,290.6614990234375,0.9992936849594116
1,578.1343383789062,291.1280517578125,0.9994157552719116
2,584.9712524414062,289.1636657714844,0.9974574446678162
3,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
4,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
5,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
6,577.7908325195312,291.06072998046875,0.9994722008705139
7,585.2423706054688,288.2836608886719,0.9981017708778381
8,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
9,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
10,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
11,577.7908325195312,291.06072998046875,0.9994722008705139
12,585.2423706054688,288.2836608886719,0.9981017708778381
13,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
14,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
15,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
16,577.7908325195312,291.06072998046875,0.9994722008705139
17,585.2423706054688,288.2836608886719,0.9981017708778381
18,5.721264839172363,-7.271903991699219,1.3970510735816788e-05
19,581.8414916992188,290.77386474609375,0.999171257019043
20,581.8439331054688,290.8232421875,0.9991783499717712
21,588.03125,287.4573974609375,0.9982485771179199
22,631.2847290039062,262.40606689453125,0.9993498921394348
23,635.0281372070312,260.70556640625,0.9993863105773926
24,638.56982421875,259.76507568359375,0.9989449381828308
25,641.5091552734375,259.1321716308594,0.9996753931045532
26,644.45166015625,256.6922912597656,0.999690055847168
27,647.8766479492188,255.2601776123047,0.998530387878418
28,651.6044921875,256.66033935546875,0.9991167187690735
29,657.7642822265625,261.10699462890625,0.9997673630714417
30,664.3986206054688,259.1502685546875,0.9994144439697266
31,669.5758666992188,254.84030151367188,0.9982169270515442
32,676.8196411132812,253.52122497558594,0.9991270899772644
33,682.7570190429688,249.9493408203125,0.9978653788566589
34,688.5325927734375,246.9930877685547,0.9994251728057861
35,693.70947265625,246.13221740722656,0.9995850920677185
36,700.3601684570312,244.1829071044922,0.9992842078208923
37,697.8782958984375,245.03526306152344,0.9991769194602966
38,705.16015625,243.3056640625,0.9996596574783325
39,709.9735107421875,241.64752197265625,0.9997169375419617
40,707.906982421875,242.74447631835938,0.999829888343811
41,714.0264892578125,239.76429748535156,0.9987766146659851
42,717.38916015625,238.2298583984375,0.9980961680412292
43,715.6372680664062,238.78863525390625,0.998665452003479
44,725.093505859375,236.1614990234375,0.99901282787323
45,727.6611328125,234.68824768066406,0.9981516003608704
46,725.8995971679688,235.28590393066406,0.998866081237793
47,733.9835205078125,231.52017211914062,0.9992825388908386
48,732.88232421875,232.19692993164062,0.999046266078949
49,736.9710083007812,229.85403442382812,0.9996898174285889
50,742.2224731445312,227.1176300048828,0.9997416138648987
51,740.9841918945312,227.38034057617188,0.9998476505279541
52,744.0172119140625,230.23558044433594,0.999061644077301
53,758.8685913085938,241.7562255859375,0.9994175434112549
