scorer,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000
bodyparts,head,head,head
coords,x,y,likelihood
0,778.3838500976562,756.4730224609375,0.9974400997161865
1,778.3876342773438,756.47607421875,0.9974390268325806
2,778.3875122070312,756.4760131835938,0.9974391460418701
3,778.3875122070312,756.4760131835938,0.9974391460418701
4,778.3875122070312,756.4760131835938,0.9974391460418701
5,778.2894287109375,756.3756103515625,0.9974551796913147
6,778.290283203125,756.3717651367188,0.9974498152732849
7,778.1918334960938,756.295166015625,0.9974626302719116
8,778.1919555664062,756.2952880859375,0.9974628686904907
9,778.2339477539062,756.1730346679688,0.9974825978279114
10,778.200927734375,756.1527709960938,0.997490644454956
11,778.2031860351562,756.1543579101562,0.9974900484085083
12,778.1829833984375,756.3925170898438,0.9974668025970459
13,778.2926635742188,756.3836669921875,0.9974728226661682
14,778.2556762695312,756.3256225585938,0.9975087642669678
15,778.2659912109375,756.3241577148438,0.9975100755691528
16,778.2366333007812,756.3405151367188,0.9974510073661804
17,778.204833984375,756.3590698242188,0.9974529147148132
18,778.208984375,756.3421020507812,0.9974606037139893
19,778.1975708007812,756.3414306640625,0.9974560141563416
20,778.203369140625,756.221923828125,0.9974648952484131
21,778.2095336914062,756.2098388671875,0.9974671602249146
22,778.1674194335938,756.0892333984375,0.997488260269165
23,778.1695556640625,756.07568359375,0.9974863529205322
24,778.1419067382812,756.0702514648438,0.9974946975708008
25,778.2263793945312,756.0814819335938,0.9975141286849976
26,777.7567138671875,755.9933471679688,0.9975388050079346
27,777.8759155273438,756.023193359375,0.9975873231887817
28,777.828369140625,756.0198974609375,0.9975676536560059
29,777.7263793945312,756.204833984375,0.9975624084472656
30,777.7203979492188,756.21923828125,0.9975636005401611
31,777.7048950195312,756.2644653320312,0.9975560903549194
32,777.7315673828125,756.2813110351562,0.9975404739379883
33,777.7232055664062,756.2804565429688,0.9975364208221436
34,777.6638793945312,756.2659301757812,0.9975370168685913
35,777.6700439453125,756.2633056640625,0.9975605010986328
36,777.6642456054688,756.2598266601562,0.9975595474243164
37,777.70654296875,756.2059326171875,0.9975760579109192
38,777.6831665039062,756.2015380859375,0.997574508190155
39,777.7232666015625,756.2117309570312,0.997570812702179
40,777.7175903320312,756.2528686523438,0.9975789189338684
41,776.79052734375,756.3055419921875,0.9979344606399536
42,776.876708984375,756.2652587890625,0.9978634715080261
43,776.868408203125,756.26318359375,0.9978690147399902
44,776.819091796875,756.2996215820312,0.9979302883148193
45,776.7728881835938,756.2947387695312,0.9979625940322876
46,776.9736938476562,756.2279052734375,0.9977315068244934
47,776.9799194335938,756.2310791015625,0.9977291226387024
48,777.1674194335938,756.4075317382812,0.9974808096885681
49,777.1732788085938,756.41259765625,0.997470498085022
50,777.0762329101562,756.4147338867188,0.9976053237915039
51,777.0784301757812,756.4000244140625,0.9975966811180115
52,777.1546020507812,756.418212890625,0.9975109100341797
53,777.1460571289062,756.4237670898438,0.9975202679634094
54,777.1458129882812,756.425537109375,0.9975212216377258
55,777.1233520507812,756.4072265625,0.9975401163101196
