scorer,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000
bodyparts,head,head,head
coords,x,y,likelihood
0,1163.68994140625,272.25,0.995377779006958
1,1163.6904296875,272.2501525878906,0.9953756332397461
2,1163.6904296875,272.2501525878906,0.9953756332397461
3,1163.6904296875,272.2501525878906,0.9953756332397461
4,1163.6904296875,272.2501525878906,0.9953756332397461
5,1163.76171875,272.1280212402344,0.9951750040054321
6,1163.7607421875,272.124267578125,0.9951720833778381
7,1163.8785400390625,272.0856018066406,0.9951907396316528
8,1163.8770751953125,272.11346435546875,0.9952665567398071
9,1163.8399658203125,272.07415771484375,0.995166540145874
10,1163.84130859375,272.0900573730469,0.995189905166626
11,1163.866943359375,272.0955810546875,0.9951961636543274
12,1163.8870849609375,272.094970703125,0.9952210783958435
13,1163.8988037109375,272.0839538574219,0.9951996803283691
14,1163.8978271484375,272.0866394042969,0.9952090382575989
15,1163.9208984375,272.2231750488281,0.9954779744148254
16,1163.9852294921875,272.1640930175781,0.9954293966293335
17,1163.94140625,272.1397705078125,0.9953413009643555
18,1163.921142578125,272.2126770019531,0.9954315423965454
19,1163.9334716796875,272.2125549316406,0.9954181909561157
20,1163.9190673828125,272.24041748046875,0.9954822063446045
21,1163.9169921875,272.2594909667969,0.9954797029495239
22,1163.9630126953125,272.17755126953125,0.9953547716140747
23,1163.97705078125,272.209228515625,0.9954403638839722
24,1163.9842529296875,272.1750793457031,0.9953951239585876
25,1163.992919921875,272.1700134277344,0.9954002499580383
26,1164.016357421875,272.12982177734375,0.9953176975250244
27,1164.021240234375,272.1400146484375,0.9953151941299438
28,1164.05712890625,272.10894775390625,0.9952971339225769
29,1164.069580078125,272.1077575683594,0.9953110814094543
30,1164.0675048828125,272.0658264160156,0.995152473449707
31,1164.01123046875,272.09991455078125,0.9952143430709839
32,1164.00048828125,272.0896911621094,0.9951808452606201
33,1163.9931640625,272.0820617675781,0.9951832890510559
34,1164.006103515625,272.083984375,0.9952148199081421
35,1163.999755859375,272.0863952636719,0.995196521282196
36,1164.00146484375,272.08062744140625,0.9951876401901245
37,1164.04833984375,272.0212707519531,0.9951022863388062
38,1164.033935546875,272.0525207519531,0.9951478838920593
39,1164.011474609375,272.04583740234375,0.9951245188713074
40,1164.0025634765625,272.0360107421875,0.9951297044754028
41,1163.9981689453125,272.12835693359375,0.9952571988105774
42,1164.0325927734375,272.11572265625,0.9952162504196167
43,1164.4505615234375,272.1240539550781,0.9952386617660522
44,1164.2373046875,272.1668395996094,0.995307981967926
45,1164.419677734375,272.1670227050781,0.9953168630599976
46,1164.4117431640625,272.2929992675781,0.9954683780670166
47,1164.42822265625,272.2685241699219,0.9954078793525696
48,1164.5399169921875,272.3006591796875,0.9954299926757812
49,1164.4990234375,272.36895751953125,0.9954864382743835
50,1164.4395751953125,272.50225830078125,0.9957905411720276
51,1164.4456787109375,272.4941711425781,0.9958133101463318
52,1164.5084228515625,272.521484375,0.9958149790763855
53,1164.5238037109375,272.5458068847656,0.9958676099777222
54,1164.45361328125,272.5672302246094,0.9959163069725037
