scorer,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000
bodyparts,head,head,head
coords,x,y,likelihood
0,730.322265625,465.2301330566406,0.996208667755127
1,730.322265625,465.2301330566406,0.996208667755127
2,729.4493408203125,465.061279296875,0.9957030415534973
3,2.990363597869873,-4.360172271728516,0.00012700777733698487
4,730.3147583007812,465.3287048339844,0.996366024017334
5,730.3146362304688,465.32794189453125,0.996364414691925
6,730.7988891601562,464.3018798828125,0.9957041144371033
7,732.0249633789062,463.22772216796875,0.9936360120773315
8,734.4485473632812,460.25164794921875,0.9931105375289917
9,737.4392700195312,459.0140686035156,0.9963856935501099
10,738.1195678710938,455.6226806640625,0.997612714767456
11,736.5599365234375,451.4495849609375,0.998268723487854
12,735.6238403320312,446.05072021484375,0.9949219822883606
13,738.6300048828125,438.14166259765625,0.998284637928009
14,738.7260131835938,435.4437255859375,0.9988786578178406
15,738.5121459960938,432.97747802734375,0.99828040599823
16,740.5647583007812,428.03619384765625,0.9961040019989014
17,744.5606689453125,422.67193603515625,0.9959537982940674
18,744.8877563476562,419.732666015625,0.9972628355026245
19,745.8950805664062,418.9970703125,0.9973951578140259
20,747.1771850585938,418.1343078613281,0.9972266554832458
21,748.5866088867188,417.2997131347656,0.9970732927322388
22,749.2577514648438,416.2269592285156,0.9953298568725586
23,751.0199584960938,413.221923828125,0.9946935772895813
24,752.2523803710938,412.44598388671875,0.9960240125656128
25,753.0505981445312,411.63641357421875,0.9963698387145996
26,753.4833374023438,410.9569396972656,0.9965382814407349
27,753.6194458007812,410.3259582519531,0.9966591596603394
28,753.6504516601562,410.3728942871094,0.9966493248939514
29,753.424072265625,410.3758544921875,0.9964814186096191
30,753.4249877929688,410.3968811035156,0.9964795708656311
31,753.475830078125,410.3582458496094,0.9963445067405701
32,753.6024169921875,408.4200439453125,0.9963001608848572
33,751.7919311523438,406.129638671875,0.9972198009490967
34,751.1536254882812,404.0776672363281,0.9973695278167725
35,751.3583984375,403.0044250488281,0.9978564381599426
36,752.9388427734375,402.26141357421875,0.9986263513565063
37,753.6923828125,401.80120849609375,0.9987447261810303
38,754.623291015625,401.58935546875,0.9989064931869507
39,756.0493774414062,400.6701965332031,0.9985705614089966
40,758.0234375,399.9591064453125,0.9967907071113586
41,758.64599609375,400.25,0.9963488578796387
42,758.6987915039062,399.9818115234375,0.9959499835968018
43,758.55224609375,399.8949279785156,0.9959540367126465
44,758.5770874023438,399.80682373046875,0.9956581592559814
45,758.6322631835938,399.8708190917969,0.995824933052063
46,759.2474975585938,400.0262145996094,0.9953739047050476
47,759.0335083007812,400.005859375,0.9956206679344177
48,758.9927978515625,400.0326843261719,0.995701014995575
49,759.059326171875,400.11297607421875,0.9958739876747131
50,758.8302001953125,397.5953674316406,0.995418906211853
51,758.77099609375,397.73529052734375,0.9953364729881287
52,758.8649291992188,399.8652038574219,0.9955927729606628
53,758.755126953125,397.6548767089844,0.9955155253410339
54,758.8599243164062,397.63128662109375,0.995399534702301
55,758.9183959960938,397.7062683105469,0.9953247308731079
