scorer,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000
bodyparts,head,head,head
coords,x,y,likelihood
0,772.18701171875,739.3331909179688,0.9991534948348999
1,772.1656494140625,739.3314819335938,0.9991549253463745
2,772.1656494140625,739.33154296875,0.9991550445556641
3,772.1656494140625,739.33154296875,0.9991550445556641
4,772.1656494140625,739.33154296875,0.9991550445556641
5,773.9888305664062,738.5928955078125,0.9990436434745789
6,775.1611938476562,737.999755859375,0.9987164735794067
7,775.4489135742188,737.082275390625,0.9981803894042969
8,774.9285888671875,735.78857421875,0.9974664449691772
9,774.9683227539062,733.2279663085938,0.9971334934234619
10,777.1798706054688,733.4202270507812,0.9942787885665894
11,779.74462890625,734.4910888671875,0.9937530159950256
12,784.5287475585938,735.59814453125,0.9976927042007446
13,787.70556640625,737.1615600585938,0.9991249442100525
14,789.7503662109375,737.731689453125,0.999000608921051
15,790.9324340820312,737.6944580078125,0.9986535310745239
16,791.9210815429688,736.3535766601562,0.9970406889915466
17,792.8186645507812,734.2803955078125,0.99540114402771
18,793.29931640625,733.2120971679688,0.9938818216323853
19,794.2022705078125,733.6082763671875,0.9923007488250732
20,800.4158935546875,739.46728515625,0.9987758994102478
21,806.14794921875,743.9590454101562,0.9973575472831726
22,810.737548828125,749.7015380859375,0.9906471371650696
23,812.6135864257812,751.5310668945312,0.9951268434524536
24,817.361572265625,749.7607421875,0.9969987869262695
25,819.90087890625,750.14892578125,0.9973043203353882
26,823.5247192382812,749.0856323242188,0.9966488480567932
27,824.032470703125,748.7411499023438,0.9961450099945068
28,824.1441650390625,748.7817993164062,0.9960958361625671
29,824.108642578125,752.2838745117188,0.9967669248580933
30,826.3981323242188,761.3162231445312,0.9912046790122986
31,827.3858642578125,769.0167236328125,0.9967317581176758
32,830.5537719726562,770.6918334960938,0.9977497458457947
33,833.2799682617188,772.5289916992188,0.9989017248153687
34,836.9307250976562,773.0208740234375,0.9991043210029602
35,839.2957153320312,774.1246948242188,0.9985647797584534
36,840.275390625,774.0842895507812,0.9981234669685364
37,840.94775390625,774.4222412109375,0.997083842754364
38,842.3873901367188,776.6654663085938,0.9948214292526245
39,842.5745239257812,779.0731811523438,0.9892054796218872
40,843.1936645507812,779.3143920898438,0.9895233511924744
41,847.5950317382812,778.0360717773438,0.9934706687927246
42,852.9855346679688,774.9815673828125,0.9982172846794128
43,857.171875,776.261474609375,0.9942991733551025
44,860.5455932617188,777.2755126953125,0.9902693033218384
45,865.0140380859375,779.7349243164062,0.9959611296653748
46,867.9297485351562,778.553955078125,0.9970732927322388
47,868.6832885742188,777.4589233398438,0.9965180158615112
48,868.880126953125,776.411865234375,0.9970429539680481
49,869.062255859375,775.6332397460938,0.9978959560394287
50,868.6295776367188,775.6392211914062,0.9977269768714905
51,868.5816650390625,775.6563720703125,0.9977184534072876
52,867.7163696289062,778.464599609375,0.9966645836830139
53,867.0223999023438,784.5096435546875,0.9985182881355286
54,868.3899536132812,784.8379516601562,0.9985864162445068
55,869.0828247070312,783.293701171875,0.9978289008140564
