scorer,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000,DLC_resnet50_HaradaJan15shuffle1_50000
bodyparts,head,head,head
coords,x,y,likelihood
0,565.8284301757812,736.8343505859375,0.9988698363304138
1,565.850341796875,736.8290405273438,0.9989149570465088
2,565.8505859375,736.8291015625,0.9989148378372192
3,565.8505859375,736.8291015625,0.9989148378372192
4,565.8505859375,736.8291015625,0.9989148378372192
5,565.8319091796875,736.6113891601562,0.9987837672233582
6,565.82373046875,736.5823974609375,0.9987674951553345
7,564.1471557617188,737.2842407226562,0.9991154074668884
8,554.8019409179688,740.68798828125,0.9974421262741089
9,548.0166015625,741.4758911132812,0.9986491799354553
10,540.1360473632812,743.6972045898438,0.9944688081741333
11,534.6787109375,743.1205444335938,0.9963337182998657
12,533.4136962890625,740.9124145507812,0.9989721775054932
13,531.4317626953125,738.4857788085938,0.9992586970329285
14,525.1864624023438,739.4385375976562,0.9971168041229248
15,511.8155212402344,746.40673828125,0.9952316880226135
16,503.99005126953125,754.9541625976562,0.9979110360145569
17,498.3642272949219,757.4135131835938,0.9990259408950806
18,493.2807312011719,758.0150756835938,0.9967002272605896
19,490.60345458984375,758.3760986328125,0.99631667137146
20,486.2331237792969,758.6061401367188,0.9986622333526611
21,484.2530517578125,758.773193359375,0.9987512826919556
22,481.53009033203125,759.0846557617188,0.9981277585029602
23,478.10015869140625,760.7853393554688,0.9924631118774414
24,476.1900634765625,762.8927001953125,0.9887651205062866
25,475.2365417480469,764.5728759765625,0.991155743598938
26,473.56988525390625,765.689208984375,0.99196457862854
27,472.72943115234375,766.4473876953125,0.9936382174491882
28,471.8409423828125,767.4732666015625,0.9947848916053772
29,471.4891357421875,767.8055419921875,0.996038556098938
30,471.1460876464844,769.3233642578125,0.9981489181518555
31,471.05078125,769.3380737304688,0.998222291469574
32,470.43804931640625,769.1205444335938,0.9983941912651062
33,469.9529113769531,768.9523315429688,0.9984675049781799
34,469.63812255859375,768.7882080078125,0.9984440207481384
35,469.6310729980469,768.5436401367188,0.9982210993766785
36,469.2544860839844,768.88623046875,0.9986112117767334
37,468.58477783203125,769.0426635742188,0.9988362193107605
38,468.6404724121094,769.0576782226562,0.9988389611244202
39,468.73956298828125,769.1178588867188,0.9988225102424622
40,468.7456359863281,769.1092529296875,0.9988105297088623
41,468.1411437988281,769.0654907226562,0.9988395571708679
42,469.69122314453125,774.2772216796875,0.9988436698913574
43,466.85931396484375,780.4857788085938,0.9973612427711487
44,465.4523010253906,783.4864501953125,0.9967844486236572
45,463.6474914550781,784.3750610351562,0.9964140057563782
46,460.9745788574219,785.7109375,0.9962079524993896
47,458.44927978515625,785.211181640625,0.9966928958892822
48,454.4523010253906,784.5926513671875,0.9978526830673218
49,451.40545654296875,783.9591064453125,0.9980785846710205
50,450.0487976074219,784.6455078125,0.9984764456748962
51,449.21795654296875,786.154296875,0.9988527297973633
52,448.7073974609375,787.5866088867188,0.9988422989845276
53,447.6260681152344,789.4299926757812,0.998329222202301
54,446.5408020019531,790.5803833007812,0.9969286322593689
55,445.43621826171875,790.9373779296875,0.9967727065086365
